	0
1874	PA4437
1875	PA5493
1876	PA3666
1877	PA2681
1878	PA3941
1879	PA0474
1880	PA4955
1881	PA3161
1882	PA0343
1883	PA3954
1884	PA0448
1885	PA0960
1886	PA0944
1887	PA2283
1888	PA0525
1889	PA0799
1890	PA2254
1891	PA1977
1892	PA5030
1893	PA0001
1894	PA3358
1895	PA4927
1896	PA4594
1897	PA1627
1898	PA0562
1899	PA1396
1900	PA1021
1901	PA3454
1902	PA3992
1903	PA4926
1904	PA2297
1905	PA2506
1906	PA3150
1907	PA4835
1908	PA0212
1909	PA3801
1910	PA0254
1911	PA0396
1912	PA5098
1913	PA2724
1914	PA3418
1915	PA1697
1916	PA0029
1917	PA1699
1918	PA2099
1919	PA0601
1920	PA2751
1921	PA1406
1922	PA4173
1923	PA2175
1924	PA4072
1925	PA1650
1926	PA3771
1927	PA0495
1928	PA3793
1929	PA5093
1930	PA5090
1931	PA4572
1932	PA0372
1933	PA2108
1934	PA2774
1935	PA2940
1936	PA1950
1937	PA5301
1938	PA2525
1939	PA2023
1940	PA0042
1941	PA4330
1942	PA3928
1943	PA3750
1944	PA3670
1945	PA1819
1946	PA0849
1947	PA5390
1948	PA5246
1949	PA1041
1950	PA3035
